"PROJECT_CODE","Year","n","A","bigN","LM_CBar","LM_varC","LM_varCBar","LM_P","LM_VarP","LM_P_CI","TM_CBar","TM_varC","TM_varCBar","TM_P","TM_VarP","TM_P_CI","MT1_CBar","MT1_varC","MT1_varCBar","MT1_P","MT1_VarP","MT1_P_CI","MT2_CBar","MT2_varC","MT2_varCBar","MT2_P","MT2_VarP","MT2_P_CI","MT3_CBar","MT3_varC","MT3_varCBar","MT3_P","MT3_VarP","MT3_P_CI","MT4_CBar","MT4_varC","MT4_varCBar","MT4_P","MT4_VarP","MT4_P_CI","MT5_CBar","MT5_varC","MT5_varCBar","MT5_P","MT5_VarP","MT5_P_CI","MT6_CBar","MT6_varC","MT6_varCBar","MT6_P","MT6_VarP","MT6_P_CI","MT7_CBar","MT7_varC","MT7_varCBar","MT7_P","MT7_VarP","MT7_P_CI","MT8_CBar","MT8_varC","MT8_varCBar","MT8_P","MT8_VarP","MT8_P_CI","MT9_CBar","MT9_varC","MT9_varCBar","MT9_P","MT9_VarP","MT9_P_CI","MT10_CBar","MT10_varC","MT10_varCBar","MT10_P","MT10_VarP","MT10_P_CI","MM_CBar","MM_varC","MM_varCBar","MM_P","MM_VarP","MM_P_CI","TF_CBar","TF_varC","TF_varCBar","TF_P","TF_VarP","TF_P_CI","FT11_CBar","FT11_varC","FT11_varCBar","FT11_P","FT11_VarP","FT11_P_CI","FT12_CBar","FT12_varC","FT12_varCBar","FT12_P","FT12_VarP","FT12_P_CI","FT13_CBar","FT13_varC","FT13_varCBar","FT13_P","FT13_VarP","FT13_P_CI","MF_CBar","MF_varC","MF_varCBar","MF_P","MF_VarP","MF_P_CI"
"T06","1995",32,249.600000,37914.979910,0.654624,1.292724,0.040363,24819.595792,58022156.670197,15535.438102,14.051832,158.136104,4.937582,532764.544730,7097723426.00308,171824.903009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.654624,1.292724,0.040363,24819.595792,58022156.670197,15535.438102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176929,0.196418,0.006132,6708.137774,8815998.876341,6055.671865,2.481338,11.175116,0.348927,94078.044594,501579861.262440,45676.899495,0.510732,1.547833,0.048328,19364.049303,69472382.988386,16999.363838,1.381674,2.646882,0.082645,52385.135374,118801705.995719,22229.920514,1.089738,3.657253,0.114192,41316.621284,164150841.866808,26130.524580,7.756794,113.539460,3.545113,294092.960606,5096063860.61618,145594.175741,3.312891,18.252142,0.569898,125605.778162,819222542.570600,58375.083984,9.361614,90.596206,2.828742,354938.490568,4066287198.63282,130054.563520,6.794352,75.759670,2.365491,257602.699356,3400369501.02272,118929.509395,0.900920,3.824574,0.119417,34157.729585,171660830.063648,26721.582567,1.666341,7.284487,0.227448,63178.061626,326954278.993814,36878.231311,2.567262,10.413499,0.325147,97335.791212,467395725.763718,44092.928032
"T06","1997",39,249.600000,37914.979910,0.298996,0.808923,0.020720,11336.206487,29785188.133165,11048.294616,9.558482,165.473147,4.238536,362402.586362,6092852680.31196,158017.581903,0.050061,0.047612,0.001219,1898.026666,1753145.791074,2680.427652,0.248934,0.485779,0.012443,9438.179820,17886803.992290,8561.728402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.274713,0.299545,0.007672,10415.560523,11029510.038970,6723.155916,0.629509,2.851732,0.073046,23867.362466,105003065.482533,20744.169959,0.915052,1.754189,0.044932,34693.515751,64590656.362425,16269.714118,0.433097,0.635915,0.016288,16420.546757,23414931.764495,9795.836350,1.475871,7.759877,0.198766,55956.544145,285724836.421160,34219.138322,5.531242,96.685745,2.476571,209712.850230,3560045939.21059,120787.745160,1.203218,7.600296,0.194678,45619.129477,279848962.125689,33865.455644,8.530898,168.148452,4.307063,323442.548696,6191359554.63614,159289.843591,5.901154,79.950263,2.047898,223737.770760,2943832187.13834,109837.742351,1.731633,24.953082,0.639164,65653.578840,918792310.858792,61362.599447,0.898111,4.652678,0.119176,34051.199095,171315329.679280,26496.785262,2.629744,32.658998,0.836548,99704.777935,1202530247.13729,70200.964242
"T06","1999",40,249.600000,37914.979910,0.096994,0.086982,0.002172,3677.463248,3122617.694735,3574.282946,4.554634,28.339082,0.707729,172685.517441,1017353986.56617,64515.722686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072484,0.066597,0.001663,2748.192660,2390811.585332,3127.535130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024509,0.024029,0.000600,929.270588,862632.794341,1878.635406,0.026315,0.027700,0.000691,997.743157,994441.173665,2017.061172,0.416576,0.836550,0.020891,15794.170110,30031592.536654,11084.566221,0.076903,0.074925,0.001871,2915.734859,2689777.213424,3317.322359,0.649221,1.026299,0.025630,24614.735146,36843443.228314,12277.491049,0.203539,0.280422,0.007003,7717.050364,10066966.939191,6417.691580,3.085084,19.259705,0.480984,116968.620553,691410465.857803,53186.020354,0.539886,1.241287,0.030999,20469.376517,44561380.700878,13502.333797,3.434888,17.187016,0.429222,130231.201895,617002331.037613,50242.694596,2.833859,15.090383,0.376861,107443.614418,541734597.164424,47078.520583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.601029,1.249941,0.031215,22787.587477,44872063.174708,13549.321256,0.601029,1.249941,0.031215,22787.587477,44872063.174708,13549.321256
"T06","2001",40,249.600000,37914.979910,0.174762,0.301533,0.007530,6625.980891,10824841.670356,6654.881050,54.336013,4191.430801,104.675221,2060108.666980,150469542293.456,784609.967166,0.099509,0.245258,0.006124,3772.838588,8804614.235099,6001.843780,0.075252,0.071635,0.001788,2853.142303,2571667.895511,3243.672228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.799199,3.906220,0.097552,30301.040954,140230700.508744,23952.512342,0.760722,1.965687,0.049090,28842.228805,70566860.916761,16991.429592,4.762847,150.796385,3.765932,180579.747564,5413488667.38022,148822.342735,1.120082,3.911648,0.097688,42467.087258,140425555.734912,23969.147971,10.739266,390.005879,9.739860,407171.129223,14000948369.8774,239336.120952,35.979132,1545.123300,38.587330,1364121.452281,55468885632.5780,476380.791182,1.734684,10.922010,0.272762,65769.250651,392092833.906528,40051.978406,59.751687,4027.934331,100.592122,2265439.811491,144600129165.186,769154.988895,43.118241,2101.017305,52.470018,1634795.348235,75425105959.0596,555504.377129,12.715394,474.598741,11.852451,482094.523761,17037775114.6444,264019.474105,3.918051,53.353246,1.332423,148549.939494,1915345597.31843,88522.382637,16.633445,733.595272,18.320533,630644.463255,26335576094.6370,328247.126089
"T06","2003",40,249.600000,37914.979910,0.418888,2.198324,0.054900,15881.841090,78918372.346293,17968.779552,24.142187,882.563614,22.040812,915332.697929,31683439244.4281,360035.794353,0.147077,0.270757,0.006761,5576.343506,9720021.237466,6306.133025,0.271810,2.009571,0.050186,10305.497584,72142267.381402,17180.049655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.011016,5.859982,0.146345,38331.919571,210369415.414366,29337.345867,1.488260,22.982806,0.573963,56426.276696,825067257.184459,58099.741096,2.624029,24.984390,0.623950,99488.102060,896922786.351303,60576.900678,2.543623,22.555325,0.563288,96439.564822,809720974.118247,57556.876199,2.991591,25.181745,0.628879,113423.932667,904007708.886434,60815.682902,13.064776,528.228467,13.191779,495341.061020,18963046139.0024,278537.434864,2.918165,58.076093,1.450370,110640.037359,2084892636.02689,92357.329860,24.825562,1052.624875,26.287859,941242.321734,37788523966.3994,393196.356759,11.202550,340.850180,8.512264,424736.180063,12236291878.6719,223745.564564,4.214324,98.415644,2.457795,159782.904840,3533055342.54054,120227.755940,9.408687,547.025285,13.661204,356723.236831,19637839254.5392,283449.941214,13.623011,752.976145,18.804544,516506.141671,27031336404.9443,332554.845059
"T06","2005",40,249.600000,37914.979910,0.763295,4.511988,0.112680,28939.773148,161977337.516115,25742.851348,17.123494,579.096116,14.462129,649224.276192,20789160480.8602,291640.609198,0.471876,1.731899,0.043251,17890.837861,62174030.557058,15949.021078,0.266419,1.220142,0.030471,10101.079287,43802309.129419,13386.838491,0.025000,0.025000,0.000624,947.856000,897483.159233,1916.208114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.322629,10.119369,0.252717,50146.475180,363278551.649704,38552.220705,1.775164,17.522672,0.437604,67304.016998,629052149.925934,50730.932625,2.164177,28.852217,0.720544,82053.144727,1035775156.20207,65097.193554,1.596120,17.267388,0.431229,60515.689604,619887630.606957,50360.033005,2.124876,22.524262,0.562512,80563.070545,808605839.780377,57517.229355,7.377230,210.797570,5.264379,279702.105987,7567490783.27040,175956.563401,3.861089,55.554672,1.387401,146390.265327,1994375335.77652,90330.199248,16.040596,551.614657,13.775817,608167.024804,19802594615.2932,284636.486130,9.220838,310.661454,7.758342,349601.073237,11152536955.1475,213607.430732,3.200071,50.260213,1.255179,121328.274496,1804307802.45471,85918.133633,3.619686,51.387487,1.283331,137237.677070,1844776184.22407,86876.309236,6.819758,135.957055,3.395340,258565.951566,4880766712.35854,141310.211328
"T06","2007",32,249.600000,37914.979910,0.468137,1.093835,0.034153,17749.075205,49095312.807595,14290.472448,37.274377,957.476310,29.895881,1413229.681980,42975018508.1938,422799.638635,0.187190,0.221258,0.006908,7097.189108,9930874.984804,6427.178012,0.280946,0.916635,0.028620,10651.886096,41141922.277651,13081.840838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.134170,26.424451,0.825067,118829.696878,1186025477.91154,70238.233506,2.827031,30.426728,0.950032,107184.755856,1365662204.38109,75369.948121,3.179838,23.528790,0.734654,120561.177194,1056057675.72337,66278.151890,2.627015,7.940314,0.247925,99601.295036,356390201.861921,38502.546057,5.326343,29.426900,0.918814,201944.271356,1320786292.23026,74121.269279,19.711839,582.889255,18.199915,747359.410451,26162189365.4021,329885.793924,6.429339,101.697496,3.175364,243763.527941,4564553446.41624,137792.544367,38.853739,1438.957471,44.929468,1473110.001825,64585643843.1986,518315.943369,20.068149,553.312485,17.276421,760868.636341,24834676363.8804,321407.364495,6.229378,114.627279,3.579079,236182.158966,5144889128.62720,146289.980279,12.556211,411.676134,12.854021,476059.206517,18477521930.2037,277235.240536,18.785589,775.173716,24.203733,712241.365484,34792615190.1364,380425.927502
"T06","2009",43,249.600000,37914.979910,1.156183,6.842647,0.158950,43835.816194,228490225.984580,30505.107043,56.721773,5747.017900,133.500002,2150562.935741,191904864697.571,884059.981038,0.884891,3.828250,0.088928,33549.994305,127833244.205925,22817.110470,0.271291,0.589239,0.013687,10285.821888,19675935.599632,8951.718895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.215931,103.180892,2.396834,235672.299987,3445424329.00223,118456.827631,2.669228,13.763588,0.319720,101201.758282,459594794.163246,43263.962159,4.999908,56.840804,1.320379,189567.742483,1898032509.57361,87920.583777,1.741559,4.833873,0.112288,66029.917044,161413080.552122,25639.414456,13.425795,939.186087,21.816766,509028.835540,31361374215.8776,357384.968294,26.513166,1887.039228,43.834862,1005226.566208,63012159354.4130,506583.360939,10.041342,196.533089,4.565353,380709.874463,6562648070.15139,163485.145193,47.806728,3745.790171,87.012604,1812555.782070,125079714123.760,713727.087784,20.118552,1461.519366,33.950275,762779.623530,48803167326.8008,445823.281309,14.058863,847.265011,19.681491,533031.132828,28291938584.3111,339445.529203,13.629312,914.765090,21.249479,516745.025711,30545906392.6874,352707.949366,27.688176,2850.370920,66.212517,1049776.158540,95179805473.6598,622602.909858
"T06","2011",43,249.600000,37914.979910,4.916937,56.591184,1.314581,186421.950955,1889697187.67403,87727.317139,71.799803,23670.595298,549.854653,2722234.984695,790410342650.380,1794176.016147,2.327212,19.092303,0.443503,88234.501125,637531658.360315,50955.329882,2.589724,31.715704,0.736738,98187.449829,1059053265.16258,65674.631016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.406360,1033.367623,24.004550,432463.479915,34506291315.4156,374876.211177,3.909146,31.915846,0.741387,148212.310617,1065736418.07224,65881.524924,12.744794,3145.920656,73.077972,483209.215826,105048825038.722,654085.225365,1.898209,6.577282,0.152786,71969.168292,219629139.472743,29907.748482,10.956394,1856.564882,43.126960,415403.372153,61994557643.0888,502476.230526,25.967960,3725.427858,86.539599,984555.486933,124399774199.491,711784.515155,20.232444,1436.257814,33.363463,767097.741489,47959631635.8971,441953.582898,44.922508,5250.702560,121.970875,1703202.772380,175331864588.039,845024.236621,27.658594,4034.953655,93.729710,1048654.605613,134735483451.227,740763.768116,2.322111,40.705609,0.945568,88041.088532,1359244833.97459,74402.509711,14.941802,994.604188,23.104097,566507.078234,33211899717.5729,367777.874572,17.263913,1121.263939,26.046332,654548.166767,37441331875.3633,390494.017103
"T06","2013",43,249.600000,37914.979910,4.879235,41.119817,0.955190,184992.503108,1373076104.24472,74780.100460,209.636118,39991.189723,928.972908,7948194.096293,1335388889628.15,2332075.567447,1.499898,5.765790,0.133936,56867.510701,192531717.240019,28002.053556,3.197434,21.439813,0.498034,121228.311010,715919889.292275,53997.164362,0.023238,0.023220,0.000539,881.065712,775396.401240,1777.054020,0.158663,0.217051,0.005041,6015.615683,7247812.247766,5433.031299,3.545692,20.516565,0.476588,134432.244560,685090732.489980,52821.750073,4.954132,49.409625,1.147757,187832.174631,1649890009.43363,81972.133007,9.458347,142.262175,3.304670,358606.061996,4750429520.32649,139092.969573,1.862323,5.031157,0.116870,70608.566168,168000814.266412,26157.391527,27.027325,1919.754278,44.594815,1024720.517320,64104582829.7544,510955.735899,157.909060,36350.609126,844.404262,5987002.028507,1213822341704.08,2223393.353780,13.379060,185.244917,4.303135,507256.922300,6185712551.29242,158720.713448,189.833072,36022.425292,836.780736,7197376.654377,1202863601838.94,2213333.877567,160.981773,32492.698309,754.787158,6103501.606673,1084998686365.71,2102099.872484,14.186562,589.067596,13.683709,537872.751428,19670190599.3628,283036.877080,14.664735,1157.915539,26.897728,556002.296276,38665204934.6633,396824.883910,28.851298,2697.663251,62.665204,1093875.047704,90080579226.8187,605695.468790
"T06","2014",41,249.600000,37914.979910,3.558782,44.946821,1.095078,134928.543656,1574163906.39750,80187.649734,61.656620,2929.047502,71.362929,2337663.913204,102583469262.757,647323.242202,1.325433,9.676252,0.235750,50252.811709,338889550.689558,37205.881500,2.030582,15.775533,0.384353,76988.003254,552503476.532552,47506.169838,0.106945,0.230273,0.005610,4054.764785,8064835.897429,5739.582158,0.095820,0.087088,0.002121,3632.963906,3050091.605738,3529.709396,5.176051,52.616941,1.281952,196246.068657,1842793047.81543,86760.249463,3.512965,22.052950,0.537295,133191.429865,772356243.891244,56168.307860,9.451969,134.586957,3.279059,358364.253440,4713613219.18318,138758.463149,1.652285,5.311665,0.129412,62645.158962,186029449.887009,27565.975156,16.734479,756.318762,18.426851,634475.086779,26488407044.5153,328935.260297,21.570084,689.003791,16.786798,817813.371842,24130847713.3894,313956.008451,12.247800,230.060377,5.605160,464366.042179,8057360493.11981,181417.386790,48.088048,1749.753367,42.630762,1823221.803395,61281276818.0942,500318.327614,26.681677,976.067727,23.780786,1011615.535291,34184632920.3557,373678.378608,11.779338,344.686604,8.397899,446604.661513,12071892894.3217,222059.928836,9.627032,442.374931,10.777964,365001.606590,15493212417.2210,251566.754630,21.406370,1012.323547,24.664118,811606.268104,35454413565.6516,380555.201787
"T06","2015",43,249.600000,37914.979910,2.711098,16.102987,0.374063,102789.253918,537712207.247250,46796.533955,55.186264,5723.715694,132.958705,2092345.274694,191126755627.531,882265.879040,1.513511,7.028803,0.163275,57383.642995,234706336.693170,30917.270606,1.105552,3.599557,0.083615,41916.169696,120196708.725123,22125.089062,0.092035,0.084855,0.001971,3489.441227,2833501.945131,3397.038721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.047063,51.528065,1.196968,229269.812626,1720629137.87002,83710.970369,1.924882,8.790293,0.204193,72980.452508,293526167.285767,34574.997039,14.968249,675.117294,15.682596,567509.790483,22543568720.8174,303005.194209,1.108648,6.344903,0.147388,42033.557762,211869492.590260,29374.667061,12.303022,865.091662,20.095594,466459.741042,28887207459.0775,342997.946436,16.123300,1080.916939,25.109094,611302.666351,36094061743.4331,383403.981142,10.683044,128.481261,2.984547,405039.519053,4290256196.00466,132184.445416,28.784901,1014.806838,23.573393,1091357.679287,33886508167.5809,371494.295514,10.562898,322.073579,7.481588,400484.280046,10754705802.9947,209284.954017,12.984445,382.223991,8.878848,492295.390358,12763252992.9653,227991.905663,5.237557,118.953712,2.763228,198578.008883,3972111530.50316,127188.971899,18.222003,654.367184,15.200582,690873.399241,21850679466.6561,298312.335915
"T06","2017",43,249.600000,37914.979910,3.942610,36.151765,0.839785,149481.088627,1207182540.08560,70117.304520,30.126507,620.568320,14.415454,1142223.619887,20722065180.5364,290506.100888,2.581397,13.390527,0.311054,97871.739755,447137534.009429,42673.602092,1.337393,12.768902,0.296614,50706.241432,426380174.601612,41671.318430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023819,0.024397,0.000566,903.107439,814678.058659,1821.510795,8.916459,30.242787,0.702522,338060.780851,1009869494.48220,64131.495346,2.803942,7.926037,0.184117,106309.367736,264666868.046693,32831.333958,5.560833,58.290259,1.354050,210834.778671,1946432825.58595,89034.525752,1.127901,2.033307,0.047232,42763.527350,67896367.264856,16628.842076,1.985492,27.359655,0.635549,75278.449587,913595713.864039,60998.023985,5.789266,117.497228,2.729394,219495.627063,3923476521.55881,126407.915201,15.663013,123.964778,2.879632,593851.237215,4139441431.08133,129840.330041,24.778570,745.072201,17.307609,939460.687669,24879508380.7811,318316.856182,9.879082,377.002919,8.757566,374557.919851,12588910550.1710,226429.398841,5.786317,70.441489,1.636316,219383.847660,2352187634.32089,97875.663900,9.113170,179.457746,4.168702,345518.920157,5992466913.39737,156221.772882,14.899488,288.387491,6.699079,564902.767818,9629857340.26724,198038.061409
"T06","2018",43,249.600000,37914.979910,1.980869,5.808654,0.134931,75103.146486,193963044.722895,28105.947849,25.701728,763.565748,17.737204,974461.502006,25497046336.5719,322243.136695,1.346236,3.979699,0.092446,51041.532532,132890422.525188,23264.063832,0.611751,1.395294,0.032411,23194.087678,46591790.566392,13775.058130,0.022881,0.022512,0.000522,867.526275,751748.300380,1749.745829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.643379,14.641435,0.340112,138135.982177,488907930.841933,44622.333816,2.360919,8.540539,0.198391,89512.474893,285186340.203027,34080.275716,4.704164,33.316074,0.773913,178354.829971,1112492938.03665,67311.205892,0.824340,3.366281,0.078196,31254.234335,112407142.227329,21396.152913,3.011415,21.198980,0.492440,114175.512913,707877982.577364,53693.033611,9.176639,528.873840,12.285442,347925.321229,17660196046.6561,268186.245193,7.985168,38.880707,0.903177,302751.603557,1298307587.43457,72715.590839,22.610462,1947.043543,45.228729,857258.502305,65015828086.5092,514574.533358,14.113542,1480.074779,34.381307,535104.222435,49422771114.6239,448644.435821,5.362495,54.695985,1.270557,203314.950651,1826412570.53344,86245.845376,3.134424,29.083041,0.675582,118839.329218,971143176.640064,62889.822827,8.496920,96.640751,2.244910,322154.279869,3227035425.40025,114641.169064
